"","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000012244",4.40759164389753,8.09962772567696,11.5463206095592,0.00067883464785174,0.239665658036093
"ENSGMOG00000019835",0.974856208524414,2.59909969567488,11.3665644891278,0.000747780635233824,0.259292935267329
"ENSGMOG00000002736",0.9573083309307,3.71039113592729,11.0672135698605,0.000878676277207678,0.290377696448628
"ENSGMOG00000008516",-4.24186684421619,-3.83743662793142,11.042466042971,0.000890483316826829,0.290377696448628
"ENSGMOG00000011092",2.57821057660834,-2.71753922702968,11.0141186242871,0.000904205100892376,0.290377696448628
"ENSGMOG00000002946",-4.26886881370015,-3.89163852872348,10.9766140312813,0.000922688587129813,0.290377696448628
"ENSGMOG00000012027",0.773590063593576,4.60141866141877,10.9710801306665,0.000925448030717179,0.290377696448628
"ENSGMOG00000009152",-0.983632398540719,2.64373663954906,10.9676733416922,0.000927150951684775,0.290377696448628
"ENSGMOG00000001177",-4.1600386056956,-2.64691750431375,10.8473469901809,0.000989374019670707,0.304947058951838
"ENSGMOG00000012206",-2.84960169926433,-2.66763568050053,10.6464239282007,0.00110283939632954,0.331754178368686
"ENSGMOG00000014183",2.27641977411254,-1.31398083294703,10.6335934898768,0.00111051712812672,0.331754178368686
"ENSGMOG00000005453",0.919934903326913,6.81146178097544,10.5952604847303,0.00113377924314302,0.333120589113003
"ENSGMOG00000009487",4.08963630108721,-3.96659356375303,10.5699609256765,0.00114940155889233,0.333120589113003
"ENSGMOG00000009714",0.988727751536967,5.84304061017518,10.5060175083863,0.00118986420277609,0.339776221904502
"ENSGMOG00000006688",4.76531119960325,-1.93471626495237,10.3262892570425,0.00131148615825478,0.369078814796975
"ENSGMOG00000010046",-3.88379223871599,-3.07280377293453,10.0731589758356,0.00150444870400387,0.417334070490673
"ENSGMOG00000013622",-4.26878381421897,-3.74707750590907,10.0055265654047,0.00156071160717223,0.426843633634794
"ENSGMOG00000007956",4.3173274121644,-3.83893598664166,9.96105468462346,0.00159886434423611,0.43088230676762
"ENSGMOG00000003376",-4.19825296248225,-3.86761726143176,9.93703983735616,0.00161985829611887,0.43088230676762
"ENSGMOG00000004375",1.13457431358198,2.05804774811179,9.89025584448801,0.00166156266293029,0.435926376659923
"ENSGMOG00000015347",-1.07568402166074,3.4625540164983,9.86588116893918,0.00168372016940438,0.435926376659923
"ENSGMOG00000001571",1.13838469086202,1.80027852567495,9.8223406775995,0.00172404793867116,0.440494248330482
"ENSGMOG00000005144",4.19559107116951,-3.78756806054018,9.697413781581,0.00184527531819986,0.465344884789675
"ENSGMOG00000002450",-4.02578389251702,-3.8063222330533,9.63680671893568,0.00190716514051408,0.472512939124455
"ENSGMOG00000016429",0.728339520954367,4.96759741459515,9.62222495175094,0.00192236698891915,0.472512939124455
"ENSGMOG00000014898",3.46575481194837,3.94486477033721,9.47872501390081,0.00207868381386123,0.504548528719468
"ENSGMOG00000015064",-0.899380123706815,6.19059125770482,9.44682164990049,0.00211515315668114,0.507062271560918
"ENSGMOG00000016666",-1.18057167593973,2.68594949846989,9.27902459677656,0.00231792828020513,0.545092456484501
"ENSGMOG00000006376",-0.753499679808589,5.79669777963056,9.26956148406147,0.00232993479700348,0.545092456484501
"ENSGMOG00000005264",1.38539270254985,0.235428111713438,9.22069345008269,0.00239294894654899,0.553170031477241
"ENSGMOG00000017969",-1.2673426496987,1.35157648254745,9.18292247173196,0.00244283654435056,0.55805882374352
"ENSGMOG00000003237",1.38760789200015,1.79064383475424,9.15811441529912,0.00247617585189035,0.559097473162871
"ENSGMOG00000009180",1.18794537028353,1.6864657260543,9.12761804455264,0.00251779317518701,0.561959860641166
"ENSGMOG00000016149",-3.70128162031728,-4.10328616028063,9.06420472262262,0.00260661879573939,0.572985857973733
"ENSGMOG00000019210",3.89247674431879,-3.93813013199846,9.05051400069395,0.00262620977235875,0.572985857973733
"ENSGMOG00000007479",-3.03487674410682,-2.90189873520063,8.91940207279682,0.00282156874337672,0.604842534419125
