"","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000012947",-3.04353858870867,-4.30199222000272,6.30504955312474,0.0120394548919355,1
"ENSGMOG00000016589",3.45346294903646,-3.90507760597818,6.26206836207182,0.0123350109231531,1
"ENSGMOG00000009626",0.983316220293402,2.94034207054932,6.2505669768831,0.0124153560486307,1
"ENSGMOG00000007897",1.48461381446441,-2.05140530660365,6.24065095634958,0.0124850578423749,1
"ENSGMOG00000010755",1.00518724781997,1.62729094934481,6.22034242191226,0.0126290685412211,1
"ENSGMOG00000020610",1.22615634083679,-1.56094483251887,6.19916627392943,0.0127810503591971,1
"ENSGMOG00000018396",1.05835302934758,-0.769656137669893,6.10146651232025,0.0135069745224425,1
"ENSGMOG00000010288",3.11831515003606,-4.28446839511939,6.08477230231131,0.0136351939407264,1
"ENSGMOG00000002861",1.89519646156588,-3.08755654559488,6.06441764097672,0.0137932227942391,1
"ENSGMOG00000004928",0.853025632455168,-1.21351482010946,6.05572582182477,0.0138612769249597,1
"ENSGMOG00000008860",3.01441522662197,-4.33525393202074,6.04280675350145,0.0139630679510055,1
"ENSGMOG00000013130",0.516290422986616,4.23719503752814,6.03904278593876,0.0139928691795652,1
"ENSGMOG00000013197",1.31881637698339,-2.46054070809057,6.03423088516551,0.014031062755239,1
"ENSGMOG00000001116",1.44026672532822,-0.26315534653431,6.03082359213586,0.0140581723691986,1
"ENSGMOG00000000182",2.3560854443402,-2.36571822642491,6.02175925545476,0.0141305541059011,1
"ENSGMOG00000014416",-2.4374958422599,-4.08841749781542,6.01287666602905,0.0142018565941959,1
"ENSGMOG00000003587",-0.557456821075219,2.29756751179991,5.99254083962945,0.0143664942832759,1
"ENSGMOG00000019745",3.39157846507299,-2.92091227472035,5.98879027267531,0.0143970725626684,1
"ENSGMOG00000003741",1.75218352872588,-2.4184862591837,5.98726833663301,0.0144094999685287,1
"ENSGMOG00000011189",-0.945986714861093,-1.51165305014693,5.98400536000375,0.0144361811089279,1
"ENSGMOG00000011103",-0.723665799612367,4.1797046980576,5.97966626564135,0.0144717403836697,1
"ENSGMOG00000000959",-2.87181830179027,-4.32225519148536,5.97866547663344,0.0144799547284217,1
"ENSGMOG00000005550",2.71269381989879,-4.14711886912583,5.9766330148347,0.0144966516815776,1
"ENSGMOG00000019618",-2.89067228404041,-4.32500578726666,5.94899994079095,0.014725637877902,1
"ENSGMOG00000014111",-0.419664759519066,4.1930043250335,5.94182275589154,0.0147857198123667,1
"ENSGMOG00000002095",1.81261156174213,-2.12936164720235,5.93758459365613,0.0148213169521613,1
"ENSGMOG00000008887",2.40241202186264,-3.90960413008505,5.92276017170571,0.0149465257995824,1
"ENSGMOG00000019566",-1.41758712986603,-2.30735760904559,5.89516884249203,0.0151824739429064,1
"ENSGMOG00000002488",2.94069709390058,-4.31933833108343,5.89011344818273,0.0152261194458429,1
"ENSGMOG00000009194",-2.21464581633575,-2.95881544534659,5.87265556621093,0.0153778375407614,1
"ENSGMOG00000017295",2.17645316543699,-2.7531158275256,5.85424984811802,0.0155394801044046,1
"ENSGMOG00000019747",-2.9175398893613,-4.347083876186,5.84368277204151,0.0156330721986991,1
"ENSGMOG00000005417",-1.15288428838519,-1.18502251141442,5.82988710162104,0.0157561346374488,1
"ENSGMOG00000016083",3.04902126664861,-4.13479774327719,5.81112181127116,0.0159251323549791,1
"ENSGMOG00000002805",-2.86459601661851,-4.30950093225213,5.80459449076091,0.0159843535145392,1
"ENSGMOG00000018633",-1.44351582662729,-1.51483208837356,5.80105754189385,0.0160165383649095,1
"ENSGMOG00000003515",-3.02128380083513,-3.92438306042041,5.78797663379073,0.0161361509974025,1
"ENSGMOG00000009511",1.05194702259496,4.08012301079754,5.77975609650493,0.016211790899817,1
"ENSGMOG00000019772",-2.50046737452532,-2.9047641900833,5.76537569485184,0.0163449899779001,1
"ENSGMOG00000017259",0.705758395137275,2.07665758014858,5.7553940594878,0.0164381082654895,1
"ENSGMOG00000006986",2.98815438388497,-4.2469920285077,5.75538538192622,0.0164381894556506,1
"ENSGMOG00000001463",-2.78504637664901,-4.35625373544505,5.74531210143201,0.016532717831817,1
"ENSGMOG00000011248",1.42722029028989,0.285479857254681,5.74340801938975,0.0165506487686834,1
"ENSGMOG00000009916",0.832014106480764,-0.216570723412316,5.70459510247963,0.0169205579838747,1
"ENSGMOG00000009114",1.07100901314986,1.47220303001262,5.70252880890948,0.0169404883966752,1
