"","logFC","logCPM","LR","PValue","FDR"
"ENSGMOG00000008926",0.520866695760622,2.41429550433525,11.4738301872763,0.000705830617829913,0.0984340673692804
"ENSGMOG00000019298",0.536441883817831,5.87153240088234,11.4619851646329,0.00071034377144253,0.0984340673692804
"ENSGMOG00000007454",-0.522653694707465,5.55896760461003,11.4530507442897,0.00071376721517452,0.0984340673692804
"ENSGMOG00000017468",-1.99210651159716,-2.95620453737962,11.2577843921592,0.000792897949718644,0.10857676501605
"ENSGMOG00000019144",-0.732216133335845,2.30494663724829,11.2394018248651,0.000800789603161721,0.10889058624811
"ENSGMOG00000006809",0.544173019529602,4.40305239089822,11.1673607736925,0.00083248968918517,0.112415013931984
"ENSGMOG00000019592",-4.20072784257154,-3.98605077990685,11.0198010178469,0.00090143746955193,0.120885873071981
"ENSGMOG00000002861",2.12397002847538,-2.81816181812924,10.97648628896,0.000922752191118847,0.121602845190429
"ENSGMOG00000001318",2.18321942449324,-2.35896296171798,10.9759836305334,0.000923002512069605,0.121602845190429
"ENSGMOG00000003838",0.549138390152304,2.96624308701557,10.9593573092208,0.000931321129772422,0.121602845190429
"ENSGMOG00000017460",1.3212241659229,0.52601506616714,10.9584075407318,0.000931798608041854,0.121602845190429
"ENSGMOG00000003983",-0.978664360519029,-0.918947488796311,10.9324254526702,0.00094495705594377,0.121806907796679
"ENSGMOG00000018376",3.30447482212781,-3.23928771133733,10.9297417967866,0.000946326835480643,0.121806907796679
"ENSGMOG00000017928",0.901359767165161,4.71548786694904,10.9183674623402,0.000952154794810758,0.121806907796679
"ENSGMOG00000015613",0.654289478463774,2.73619149752528,10.8324989755561,0.000997339412396993,0.126753365189932
"ENSGMOG00000020462",3.57904243427762,-3.62761545044158,10.7568573416545,0.00103893649616043,0.131182598492465
"ENSGMOG00000016334",-0.747969788942196,3.13472961976193,10.7084009980034,0.00106650160491629,0.133794346500628
"ENSGMOG00000011678",0.46671869462037,6.65711423351343,10.6527452009078,0.00109907651455659,0.13699706939457
"ENSGMOG00000005146",-4.29430550472092,-3.83925063344452,10.6388890846331,0.00110734171362891,0.137148150455504
"ENSGMOG00000007000",-0.6537004865116,5.40786472311946,10.6034159751741,0.00112878920245634,0.138919658492174
"ENSGMOG00000008338",-1.71245652872164,-2.58437860169192,10.5703672064739,0.00114914897041473,0.140535859935311
"ENSGMOG00000017852",0.587010431852261,4.78737253621993,10.5129320279507,0.00118542015843782,0.144065593630147
"ENSGMOG00000004015",0.490130804778575,5.81436699279069,10.481739230483,0.00120560209053492,0.145608277331998
"ENSGMOG00000009705",1.08011455939399,-1.12541499985209,10.4695010575097,0.00121361491439112,0.145671246977379
"ENSGMOG00000007721",3.2959399087081,-2.86904075974698,10.4360607804536,0.0012357855241459,0.146482250976265
"ENSGMOG00000013032",-0.394027093170279,5.52107722381418,10.434194183619,0.00123703507112475,0.146482250976265
"ENSGMOG00000011002",4.1960047087454,-3.92928133994363,10.4253529396807,0.00124297101625527,0.146482250976265
"ENSGMOG00000007102",0.690968695644261,3.01650296885613,10.413045507057,0.00125128216075454,0.146573383228145
"ENSGMOG00000016176",4.05658018028121,-4.0554816573183,10.3889098839381,0.00126774448321448,0.14737014545572
"ENSGMOG00000016666",-0.724997373237413,2.72087637024759,10.3661333729416,0.0012834808009151,0.14737014545572
"ENSGMOG00000015291",2.90345312154617,3.24495609218848,10.3619224372792,0.00128641172397741,0.14737014545572
"ENSGMOG00000016037",4.44583869273795,-3.75914586127426,10.349621294865,0.00129501250364779,0.14737014545572
"ENSGMOG00000016118",-4.00377901449276,-4.06917622406866,10.336665057879,0.00130413426287773,0.14737014545572
"ENSGMOG00000018609",3.4397192572175,-3.51935515486264,10.3302254562531,0.00130869219231794,0.14737014545572
"ENSGMOG00000017691",0.519517743198559,5.59896325927134,10.3267824174019,0.00131113577597529,0.14737014545572
"ENSGMOG00000015739",0.555255273042794,6.49739435221236,10.3149736114719,0.00131955182612031,0.147453260216798
"ENSGMOG00000006960",4.26405720246044,-3.86335608318307,10.2945433229821,0.00133424170093764,0.147453260216798
"ENSGMOG00000014839",-3.87337883497759,-4.15351799951274,10.2940139569798,0.00133462452034746,0.147453260216798
"ENSGMOG00000013197",1.6064560394295,-2.20699349396564,10.2060076152498,0.00139983887272362,0.153784558644694
"ENSGMOG00000007175",4.15418619484619,-3.98569274802015,10.1876896707095,0.00141381343229885,0.154447203320512
"ENSGMOG00000008473",-0.632078786214077,2.34315640873176,10.155260399667,0.0014389007005905,0.156309631971968
"ENSGMOG00000008850",-0.439966910348718,4.59032260954736,10.118108547177,0.00146819594785569,0.158605945589188
"ENSGMOG00000001283",0.473270803615052,6.84021491358859,10.1009301336148,0.0014819450795632,0.159206751779593
"ENSGMOG00000001713",0.517275864226082,4.01333304109526,10.0348892296821,0.00153602783917,0.163535429055591
"ENSGMOG00000003511",4.08178491742297,-4.01102962333858,10.0312590165154,0.00153905803636787,0.163535429055591
"ENSGMOG00000016796",0.459140333938093,5.39438119764126,10.0064430518198,0.00155993512017318,0.16485292615091
"ENSGMOG00000008970",0.91795792744349,-0.069213986003665,9.98081603995983,0.00158179566513728,0.165669866983409
"ENSGMOG00000009219",-0.403266903818996,4.35692363375766,9.97743212678139,0.00158470533602027,0.165669866983409
"ENSGMOG00000006707",4.0125528584633,-4.04365345432936,9.9557643344738,0.0016034654106187,0.166734678660324
"ENSGMOG00000001718",2.87233948376853,-2.8239325829863,9.92092380169221,0.00163410342450428,0.169016707922797
"ENSGMOG00000003200",-0.614073419674541,2.57081892931834,9.87516473380277,0.00167524597513548,0.172355333261955
"ENSGMOG00000009972",2.39277720993047,-1.86042368712267,9.85704969439877,0.00169182199674856,0.173144624877767
"ENSGMOG00000005453",0.570214689540331,6.64600332100092,9.81010007002573,0.00173556062195221,0.176690975360527
"ENSGMOG00000006034",-0.549507767743482,2.31448502361601,9.78153311204035,0.0017627327563916,0.178522596083514
"ENSGMOG00000014111",-0.496406391855917,3.97943093208231,9.75908935212533,0.00178438276984547,0.179778875438576
"ENSGMOG00000018471",-0.39944744931158,4.61492947478538,9.69040331565538,0.00185232877919942,0.185662541812024
"ENSGMOG00000018911",-0.517188298959488,6.52527279090461,9.62761138913981,0.00191673724168017,0.189057410912055
"ENSGMOG00000004725",-0.685932731970156,1.05988122863241,9.61419738275497,0.00193078829209408,0.189057410912055
"ENSGMOG00000018522",-0.484370109615742,3.17342511862475,9.60808826204695,0.00193722210340404,0.189057410912055
"ENSGMOG00000015652",-0.416936368900418,3.54156412877073,9.60529758183994,0.0019401683314859,0.189057410912055
"ENSGMOG00000004862",-0.420891636229329,2.76996179946672,9.60490202328253,0.00194058630521793,0.189057410912055
"ENSGMOG00000017686",-0.374989696563501,7.28713061653875,9.60116938974873,0.00194453495409674,0.189057410912055
"ENSGMOG00000013361",0.728905515463708,2.20439705456088,9.55917841864834,0.00198952131462693,0.192468865487168
"ENSGMOG00000008551",-4.18415294503853,-3.87781224912967,9.54665279755563,0.00200314369427004,0.192827371955846
"ENSGMOG00000001267",1.6100507335117,-0.280735284590793,9.52592842468477,0.00202589073703428,0.194056381190304
"ENSGMOG00000015656",1.96951596310039,-2.03164129600085,9.50503622305433,0.00204908713724422,0.195316173449578
